연도,대상사고 구분명,법정동코드,사고건수,사고건수 구성비,사망자수,사망자수 구성비,치사율,부상자수,부상자수 구성비,인구10만명당 사고건수,자동차1만대당 사고건수,과속,중앙선 침범,신호위반,안전거리 미확보,안전운전 의무 불이행,보행자 보호의무 위반,기타,차대사람,차대차,차량단독,철길건널목
2016,뺑소니사고,2014,13,0.16,1,0.66,7.69,15,0.12,,,,,,,,,,,,,
2016,무면허사고,2014,13,0.33,1,0.68,7.69,17,0.29,,,,,,,,,,,,,
2016,전체,2016,1250,0.57,22,0.51,1.76,1846,0.56,387.03,81.9,2,69,169,134,561,133,131,255,940,55,0
2016,어린이사고,2016,66,0.59,0,0,0,83,0.58,,,,,,,,,,,,,
2016,노인사고,2016,180,0.5,9,0.52,5,187,0.49,,,,,,,,,,,,,
2016,보행자사고,2016,258,0.52,10,0.58,3.88,260,0.52,,,,,,,,,,,,,
2016,자전거사고,2016,33,0.56,0,0,0,35,0.56,,,,,,,,,,,,,
2016,야간사고,2016,504,0.53,11,0.51,2.18,705,0.49,,,,,,,,,,,,,
2016,어린이보행사고,2016,24,0.56,0,0,0,25,0.57,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2016,1,0.21,0,0,0,1,0.2,,,,,,,,,,,,,
2016,고령운전사고,2016,99,0.41,2,0.26,2.02,152,0.43,,,,,,,,,,,,,
2016,고령보행사고,2016,68,0.6,5,0.58,7.35,66,0.62,,,,,,,,,,,,,
2016,뺑소니사고,2016,39,0.47,0,0,0,56,0.46,,,,,,,,,,,,,
2016,무면허사고,2016,29,0.73,1,0.68,3.45,44,0.76,,,,,,,,,,,,,
2016,전체,2022,239,0.11,21,0.49,8.79,326,0.1,423.66,76.16,2,22,19,33,103,34,13,58,167,14,0
2016,어린이사고,2022,9,0.08,0,0,0,12,0.08,,,,,,,,,,,,,
2016,노인사고,2022,69,0.19,9,0.52,13.04,70,0.18,,,,,,,,,,,,,
2016,보행자사고,2022,59,0.12,8,0.47,13.56,53,0.11,,,,,,,,,,,,,
2016,자전거사고,2022,1,0.02,0,0,0,1,0.02,,,,,,,,,,,,,
2016,야간사고,2022,67,0.07,10,0.46,14.93,84,0.06,,,,,,,,,,,,,
2016,어린이보행사고,2022,4,0.09,0,0,0,4,0.09,,,,,,,,,,,,,
2016,고령운전사고,2022,42,0.17,2,0.26,4.76,53,0.15,,,,,,,,,,,,,
2016,고령보행사고,2022,26,0.23,4,0.46,15.38,22,0.21,,,,,,,,,,,,,
2016,뺑소니사고,2022,4,0.05,0,0,0,4,0.03,,,,,,,,,,,,,
2016,무면허사고,2022,7,0.18,1,0.68,14.29,11,0.19,,,,,,,,,,,,,
2016,전체,2023,579,0.26,11,0.26,1.9,946,0.29,490.5,97.07,0,38,74,17,306,37,91,111,436,32,0
2016,어린이사고,2023,30,0.27,0,0,0,38,0.27,,,,,,,,,,,,,
2016,노인사고,2023,152,0.43,7,0.4,4.61,171,0.45,,,,,,,,,,,,,
2016,보행자사고,2023,112,0.23,7,0.41,6.25,114,0.23,,,,,,,,,,,,,
2016,자전거사고,2023,12,0.2,0,0,0,13,0.21,,,,,,,,,,,,,
2016,야간사고,2023,220,0.23,4,0.19,1.82,360,0.25,,,,,,,,,,,,,
2016,어린이보행사고,2023,8,0.19,0,0,0,9,0.2,,,,,,,,,,,,,
2016,고령운전사고,2023,104,0.43,3,0.4,2.88,170,0.48,,,,,,,,,,,,,
2016,고령보행사고,2023,35,0.31,5,0.58,14.29,30,0.28,,,,,,,,,,,,,
2016,뺑소니사고,2023,25,0.3,0,0,0,34,0.28,,,,,,,,,,,,,
2016,무면허사고,2023,9,0.23,0,0,0,10,0.17,,,,,,,,,,,,,
2016,전체,2024,200,0.09,10,0.23,5,318,0.1,434.84,92.88,0,28,0,0,158,2,3,45,119,36,0
2016,어린이사고,2024,4,0.04,0,0,0,5,0.04,,,,,,,,,,,,,
2016,노인사고,2024,77,0.22,2,0.12,2.6,87,0.23,,,,,,,,,,,,,
2016,보행자사고,2024,46,0.09,6,0.35,13.04,44,0.09,,,,,,,,,,,,,
2016,자전거사고,2024,3,0.05,0,0,0,3,0.05,,,,,,,,,,,,,
2016,야간사고,2024,52,0.05,8,0.37,15.38,75,0.05,,,,,,,,,,,,,
2016,어린이보행사고,2024,2,0.05,0,0,0,2,0.05,,,,,,,,,,,,,
2016,고령운전사고,2024,41,0.17,1,0.13,2.44,49,0.14,,,,,,,,,,,,,
2016,고령보행사고,2024,22,0.19,2,0.23,9.09,22,0.21,,,,,,,,,,,,,
2016,뺑소니사고,2024,4,0.05,0,0,0,4,0.03,,,,,,,,,,,,,
2016,무면허사고,2024,1,0.03,0,0,0,1,0.02,,,,,,,,,,,,,
2016,전체,2025,164,0.07,13,0.3,7.93,238,0.07,327.01,57.66,0,21,6,3,120,10,1,36,111,17,0
2016,어린이사고,2025,6,0.05,0,0,0,6,0.04,,,,,,,,,,,,,
2016,노인사고,2025,67,0.19,8,0.46,11.94,74,0.19,,,,,,,,,,,,,
2016,보행자사고,2025,37,0.08,3,0.18,8.11,35,0.07,,,,,,,,,,,,,
2016,야간사고,2025,33,0.03,3,0.14,9.09,44,0.03,,,,,,,,,,,,,
2016,어린이보행사고,2025,3,0.07,0,0,0,3,0.07,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2025,1,0.21,0,0,0,1,0.2,,,,,,,,,,,,,
2016,고령운전사고,2025,36,0.15,3,0.4,8.33,46,0.13,,,,,,,,,,,,,
2016,고령보행사고,2025,17,0.15,2,0.23,11.76,15,0.14,,,,,,,,,,,,,
2016,뺑소니사고,2025,2,0.02,0,0,0,3,0.02,,,,,,,,,,,,,
2016,무면허사고,2025,3,0.08,1,0.68,33.33,2,0.03,,,,,,,,,,,,,
2016,전체,2026,159,0.07,7,0.16,4.4,253,0.08,433.23,75.66,0,18,4,7,93,32,3,17,111,31,0
2016,어린이사고,2026,4,0.04,0,0,0,6,0.04,,,,,,,,,,,,,
2016,노인사고,2026,76,0.21,5,0.29,6.58,85,0.22,,,,,,,,,,,,,
2016,보행자사고,2026,17,0.03,2,0.12,11.76,15,0.03,,,,,,,,,,,,,
2016,자전거사고,2026,2,0.03,0,0,0,2,0.03,,,,,,,,,,,,,
2016,야간사고,2026,41,0.04,2,0.09,4.88,73,0.05,,,,,,,,,,,,,
2016,어린이보행사고,2026,1,0.02,0,0,0,1,0.02,,,,,,,,,,,,,
2016,고령운전사고,2026,39,0.16,1,0.13,2.56,59,0.17,,,,,,,,,,,,,
2016,고령보행사고,2026,10,0.09,2,0.23,20,8,0.07,,,,,,,,,,,,,
2016,뺑소니사고,2026,1,0.01,0,0,0,2,0.02,,,,,,,,,,,,,
2016,무면허사고,2026,5,0.13,0,0,0,8,0.14,,,,,,,,,,,,,
2016,전체,2027,192,0.09,7,0.16,3.65,267,0.08,472.12,88.67,1,13,9,2,125,39,2,30,126,36,0
2016,어린이사고,2027,8,0.07,0,0,0,11,0.08,,,,,,,,,,,,,
2016,노인사고,2027,79,0.22,3,0.17,3.8,89,0.23,,,,,,,,,,,,,
2016,보행자사고,2027,30,0.06,1,0.06,3.33,30,0.06,,,,,,,,,,,,,
2016,자전거사고,2027,7,0.12,0,0,0,7,0.11,,,,,,,,,,,,,
2016,야간사고,2027,55,0.06,4,0.19,7.27,69,0.05,,,,,,,,,,,,,
2016,어린이보행사고,2027,4,0.09,0,0,0,4,0.09,,,,,,,,,,,,,
2016,고령운전사고,2027,49,0.2,2,0.26,4.08,69,0.19,,,,,,,,,,,,,
2016,고령보행사고,2027,14,0.12,1,0.12,7.14,13,0.12,,,,,,,,,,,,,
2016,뺑소니사고,2027,3,0.04,1,0.66,33.33,2,0.02,,,,,,,,,,,,,
2016,무면허사고,2027,4,0.1,1,0.68,25,3,0.05,,,,,,,,,,,,,
2016,전체,2028,264,0.12,12,0.28,4.55,346,0.1,413.67,69.38,2,23,14,2,173,32,13,37,211,16,0
2016,어린이사고,2028,13,0.12,0,0,0,14,0.1,,,,,,,,,,,,,
2016,노인사고,2028,87,0.24,8,0.46,9.2,93,0.24,,,,,,,,,,,,,
2016,보행자사고,2028,38,0.08,3,0.18,7.89,35,0.07,,,,,,,,,,,,,
2016,자전거사고,2028,8,0.13,0,0,0,8,0.13,,,,,,,,,,,,,
2016,야간사고,2028,87,0.09,5,0.23,5.75,101,0.07,,,,,,,,,,,,,
2016,어린이보행사고,2028,7,0.16,0,0,0,7,0.16,,,,,,,,,,,,,
2016,고령운전사고,2028,62,0.25,7,0.92,11.29,69,0.19,,,,,,,,,,,,,
2016,고령보행사고,2028,11,0.1,2,0.23,18.18,9,0.08,,,,,,,,,,,,,
2016,뺑소니사고,2028,10,0.12,1,0.66,10,11,0.09,,,,,,,,,,,,,
2016,무면허사고,2028,11,0.28,0,0,0,11,0.19,,,,,,,,,,,,,
2016,전체,2029,180,0.08,14,0.33,7.78,250,0.08,370.85,64.13,0,17,4,1,116,35,5,32,116,32,0
2016,어린이사고,2029,3,0.03,0,0,0,3,0.02,,,,,,,,,,,,,
2016,노인사고,2029,78,0.22,6,0.35,7.69,81,0.21,,,,,,,,,,,,,
2016,보행자사고,2029,32,0.06,5,0.29,15.63,27,0.05,,,,,,,,,,,,,
2016,자전거사고,2029,3,0.05,0,0,0,3,0.05,,,,,,,,,,,,,
2016,야간사고,2029,35,0.04,5,0.23,14.29,42,0.03,,,,,,,,,,,,,
2016,어린이보행사고,2029,1,0.02,0,0,0,1,0.02,,,,,,,,,,,,,
2016,고령운전사고,2029,45,0.18,3,0.4,6.67,56,0.16,,,,,,,,,,,,,
2016,고령보행사고,2029,15,0.13,2,0.23,13.33,13,0.12,,,,,,,,,,,,,
2016,뺑소니사고,2029,5,0.06,0,0,0,6,0.05,,,,,,,,,,,,,
2016,무면허사고,2029,3,0.08,0,0,0,3,0.05,,,,,,,,,,,,,
2016,전체,2030,3123,1.41,75,1.75,2.4,4460,1.34,289.13,53.23,4,121,393,159,2028,123,147,804,2178,141,0
2016,어린이사고,2030,171,1.52,2,2.82,1.17,196,1.38,,,,,,,,,,,,,
2016,노인사고,2030,506,1.41,24,1.39,4.74,534,1.39,,,,,,,,,,,,,
2016,보행자사고,2030,818,1.66,32,1.87,3.91,816,1.64,,,,,,,,,,,,,
2016,자전거사고,2030,42,0.71,3,2.65,7.14,40,0.64,,,,,,,,,,,,,
2016,야간사고,2030,1355,1.42,40,1.85,2.95,1951,1.37,,,,,,,,,,,,,
2016,어린이보행사고,2030,84,1.96,2,5.56,2.38,84,1.91,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2030,5,1.04,0,0,0,5,0.98,,,,,,,,,,,,,
2016,고령운전사고,2030,337,1.38,8,1.05,2.37,459,1.29,,,,,,,,,,,,,
2016,고령보행사고,2030,196,1.72,9,1.04,4.59,187,1.75,,,,,,,,,,,,,
2016,뺑소니사고,2030,72,0.86,2,1.32,2.78,115,0.94,,,,,,,,,,,,,
2016,무면허사고,2030,57,1.43,3,2.04,5.26,74,1.28,,,,,,,,,,,,,
2016,전체,2100,4434,2.01,80,1.86,1.8,6885,2.08,717.34,84.2,26,223,363,480,2119,339,638,996,3108,330,0
2016,어린이사고,2100,297,2.64,1,1.41,0.34,390,2.74,,,,,,,,,,,,,
2016,노인사고,2100,724,2.02,37,2.14,5.11,771,2.01,,,,,,,,,,,,,
2016,보행자사고,2100,1005,2.04,39,2.28,3.88,1017,2.05,,,,,,,,,,,,,
2016,자전거사고,2100,55,0.93,1,0.88,1.82,59,0.94,,,,,,,,,,,,,
2016,야간사고,2100,1627,1.71,41,1.9,2.52,2446,1.72,,,,,,,,,,,,,
2016,어린이보행사고,2100,130,3.03,1,2.78,0.77,133,3.02,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2100,6,1.25,0,0,0,7,1.37,,,,,,,,,,,,,
2016,고령운전사고,2100,467,1.91,10,1.32,2.14,672,1.88,,,,,,,,,,,,,
2016,고령보행사고,2100,186,1.63,19,2.19,10.22,168,1.57,,,,,,,,,,,,,
2016,뺑소니사고,2100,97,1.17,3,1.99,3.09,144,1.17,,,,,,,,,,,,,
2016,무면허사고,2100,103,2.58,2,1.36,1.94,155,2.68,,,,,,,,,,,,,
2016,전체,2101,3171,1.44,44,1.03,1.39,4823,1.45,656.08,81.01,16,142,279,363,1553,244,390,769,2213,189,0
2016,어린이사고,2101,215,1.91,0,0,0,279,1.96,,,,,,,,,,,,,
2016,노인사고,2101,462,1.29,19,1.1,4.11,489,1.27,,,,,,,,,,,,,
2016,보행자사고,2101,778,1.58,24,1.4,3.08,791,1.59,,,,,,,,,,,,,
2016,자전거사고,2101,37,0.62,1,0.88,2.7,40,0.64,,,,,,,,,,,,,
2016,야간사고,2101,1207,1.27,24,1.11,1.99,1775,1.24,,,,,,,,,,,,,
2016,어린이보행사고,2101,103,2.4,0,0,0,106,2.41,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2101,6,1.25,0,0,0,7,1.37,,,,,,,,,,,,,
2016,고령운전사고,2101,298,1.22,5,0.66,1.68,431,1.21,,,,,,,,,,,,,
2016,고령보행사고,2101,135,1.18,11,1.27,8.15,124,1.16,,,,,,,,,,,,,
2016,뺑소니사고,2101,60,0.72,2,1.32,3.33,90,0.73,,,,,,,,,,,,,
2016,무면허사고,2101,53,1.33,2,1.36,3.77,72,1.24,,,,,,,,,,,,,
2016,전체,2102,1263,0.57,36,0.84,2.85,2062,0.62,710.09,119.51,10,81,84,117,566,95,248,227,895,141,0
2016,어린이사고,2102,82,0.73,1,1.41,1.22,111,0.78,,,,,,,,,,,,,
2016,노인사고,2102,262,0.73,18,1.04,6.87,282,0.73,,,,,,,,,,,,,
2016,보행자사고,2102,227,0.46,15,0.88,6.61,226,0.45,,,,,,,,,,,,,
2016,자전거사고,2102,18,0.3,0,0,0,19,0.3,,,,,,,,,,,,,
2016,야간사고,2102,420,0.44,17,0.79,4.05,671,0.47,,,,,,,,,,,,,
2016,어린이보행사고,2102,27,0.63,1,2.78,3.7,27,0.61,,,,,,,,,,,,,
2016,고령운전사고,2102,169,0.69,5,0.66,2.96,241,0.68,,,,,,,,,,,,,
2016,고령보행사고,2102,51,0.45,8,0.92,15.69,44,0.41,,,,,,,,,,,,,
2016,뺑소니사고,2102,37,0.44,1,0.66,2.7,54,0.44,,,,,,,,,,,,,
2016,무면허사고,2102,50,1.25,0,0,0,83,1.43,,,,,,,,,,,,,
2016,전체,2200,13098,5.93,164,3.82,1.25,18779,5.66,532.16,102,29,403,1124,1646,7439,865,1101,2795,9895,408,0
2016,어린이사고,2200,572,5.08,2,2.82,0.35,667,4.69,,,,,,,,,,,,,
2016,노인사고,2200,1978,5.53,67,3.87,3.39,2068,5.38,,,,,,,,,,,,,
2016,보행자사고,2200,2838,5.76,82,4.78,2.89,2903,5.84,,,,,,,,,,,,,
2016,자전거사고,2200,501,8.44,3,2.65,0.6,533,8.47,,,,,,,,,,,,,
2016,야간사고,2200,5931,6.24,96,4.45,1.62,8613,6.04,,,,,,,,,,,,,
2016,어린이보행사고,2200,221,5.15,0,0,0,229,5.2,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2200,23,4.79,0,0,0,25,4.9,,,,,,,,,,,,,
2016,고령운전사고,2200,1443,5.91,22,2.9,1.52,2006,5.62,,,,,,,,,,,,,
2016,고령보행사고,2200,652,5.71,48,5.54,7.36,617,5.77,,,,,,,,,,,,,
2016,뺑소니사고,2200,801,9.62,9,5.96,1.12,1022,8.33,,,,,,,,,,,,,
2016,무면허사고,2200,190,4.76,5,3.4,2.63,272,4.69,,,,,,,,,,,,,
2016,전체,2201,1150,0.52,8,0.19,0.7,1689,0.51,1428.62,171.69,1,44,101,193,633,49,102,297,828,25,0
2016,어린이사고,2201,35,0.31,0,0,0,42,0.3,,,,,,,,,,,,,
2016,노인사고,2201,176,0.49,7,0.4,3.98,186,0.48,,,,,,,,,,,,,
2016,보행자사고,2201,302,0.61,7,0.41,2.32,324,0.65,,,,,,,,,,,,,
2016,자전거사고,2201,40,0.67,0,0,0,43,0.68,,,,,,,,,,,,,
2016,야간사고,2201,502,0.53,6,0.28,1.2,765,0.54,,,,,,,,,,,,,
2016,어린이보행사고,2201,11,0.26,0,0,0,11,0.25,,,,,,,,,,,,,
2016,고령운전사고,2201,143,0.59,3,0.4,2.1,216,0.61,,,,,,,,,,,,,
2016,고령보행사고,2201,52,0.46,6,0.69,11.54,49,0.46,,,,,,,,,,,,,
2016,뺑소니사고,2201,147,1.77,2,1.32,1.36,176,1.43,,,,,,,,,,,,,
2016,무면허사고,2201,17,0.43,0,0,0,23,0.4,,,,,,,,,,,,,
2016,전체,2202,1610,0.73,21,0.49,1.3,2344,0.71,455.91,92.21,3,55,140,218,900,108,118,347,1204,59,0
2016,어린이사고,2202,57,0.51,1,1.41,1.75,65,0.46,,,,,,,,,,,,,
2016,노인사고,2202,300,0.84,8,0.46,2.67,317,0.83,,,,,,,,,,,,,
2016,보행자사고,2202,353,0.72,10,0.58,2.83,352,0.71,,,,,,,,,,,,,
2016,자전거사고,2202,48,0.81,1,0.88,2.08,53,0.84,,,,,,,,,,,,,
2016,야간사고,2202,699,0.73,12,0.56,1.72,1016,0.71,,,,,,,,,,,,,
2016,어린이보행사고,2202,15,0.35,0,0,0,15,0.34,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2202,1,0.21,0,0,0,1,0.2,,,,,,,,,,,,,
2016,고령운전사고,2202,222,0.91,2,0.26,0.9,313,0.88,,,,,,,,,,,,,
2016,고령보행사고,2202,99,0.87,4,0.46,4.04,97,0.91,,,,,,,,,,,,,
2016,뺑소니사고,2202,100,1.2,0,0,0,136,1.11,,,,,,,,,,,,,
2016,무면허사고,2202,17,0.43,0,0,0,26,0.45,,,,,,,,,,,,,
2016,전체,2203,1323,0.6,15,0.35,1.13,1866,0.56,655.01,123.43,2,42,130,190,691,86,147,261,1011,51,0
2016,어린이사고,2203,47,0.42,0,0,0,58,0.41,,,,,,,,,,,,,
2016,노인사고,2203,217,0.61,6,0.35,2.76,228,0.59,,,,,,,,,,,,,
2016,보행자사고,2203,267,0.54,10,0.58,3.75,263,0.53,,,,,,,,,,,,,
2016,자전거사고,2203,65,1.1,1,0.88,1.54,67,1.06,,,,,,,,,,,,,
2016,야간사고,2203,627,0.66,10,0.46,1.59,900,0.63,,,,,,,,,,,,,
2016,어린이보행사고,2203,19,0.44,0,0,0,19,0.43,,,,,,,,,,,,,
2016,고령운전사고,2203,163,0.67,3,0.4,1.84,223,0.62,,,,,,,,,,,,,
2016,고령보행사고,2203,62,0.54,5,0.58,8.06,57,0.53,,,,,,,,,,,,,
2016,뺑소니사고,2203,88,1.06,0,0,0,109,0.89,,,,,,,,,,,,,
2016,무면허사고,2203,22,0.55,1,0.68,4.55,30,0.52,,,,,,,,,,,,,
2016,전체,2204,859,0.39,11,0.26,1.28,1226,0.37,545.2,124.94,2,28,62,85,484,86,82,211,618,30,0
2016,어린이사고,2204,29,0.26,0,0,0,34,0.24,,,,,,,,,,,,,
2016,노인사고,2204,153,0.43,3,0.17,1.96,157,0.41,,,,,,,,,,,,,
2016,보행자사고,2204,212,0.43,8,0.47,3.77,216,0.43,,,,,,,,,,,,,
2016,자전거사고,2204,42,0.71,0,0,0,42,0.67,,,,,,,,,,,,,
2016,야간사고,2204,389,0.41,8,0.37,2.06,579,0.41,,,,,,,,,,,,,
2016,어린이보행사고,2204,12,0.28,0,0,0,12,0.27,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2204,2,0.42,0,0,0,2,0.39,,,,,,,,,,,,,
2016,고령운전사고,2204,110,0.45,1,0.13,0.91,146,0.41,,,,,,,,,,,,,
2016,고령보행사고,2204,60,0.53,3,0.35,5,60,0.56,,,,,,,,,,,,,
2016,뺑소니사고,2204,39,0.47,2,1.32,5.13,48,0.39,,,,,,,,,,,,,
2016,무면허사고,2204,13,0.33,0,0,0,25,0.43,,,,,,,,,,,,,
2016,전체,2205,2298,1.04,30,0.7,1.31,3326,1,516.14,106.52,6,70,211,276,1305,125,218,455,1772,71,0
2016,어린이사고,2205,122,1.08,1,1.41,0.82,144,1.01,,,,,,,,,,,,,
2016,노인사고,2205,341,0.95,17,0.98,4.99,346,0.9,,,,,,,,,,,,,
2016,보행자사고,2205,466,0.95,16,0.93,3.43,476,0.96,,,,,,,,,,,,,
2016,자전거사고,2205,120,2.02,0,0,0,133,2.11,,,,,,,,,,,,,
2016,야간사고,2205,1005,1.06,12,0.56,1.19,1466,1.03,,,,,,,,,,,,,
2016,어린이보행사고,2205,46,1.07,0,0,0,49,1.11,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2205,8,1.67,0,0,0,9,1.76,,,,,,,,,,,,,
2016,고령운전사고,2205,243,0.99,5,0.66,2.06,342,0.96,,,,,,,,,,,,,
2016,고령보행사고,2205,112,0.98,11,1.27,9.82,102,0.95,,,,,,,,,,,,,
2016,뺑소니사고,2205,72,0.86,1,0.66,1.39,105,0.86,,,,,,,,,,,,,
2016,무면허사고,2205,31,0.78,0,0,0,43,0.74,,,,,,,,,,,,,
2016,전체,2206,1971,0.89,27,0.63,1.37,2810,0.85,439.42,88.83,2,42,171,270,1143,138,111,393,1514,64,0
2016,어린이사고,2206,89,0.79,0,0,0,105,0.74,,,,,,,,,,,,,
2016,노인사고,2206,246,0.69,11,0.64,4.47,252,0.66,,,,,,,,,,,,,
2016,보행자사고,2206,400,0.81,13,0.76,3.25,406,0.82,,,,,,,,,,,,,
2016,자전거사고,2206,57,0.96,0,0,0,62,0.99,,,,,,,,,,,,,
2016,야간사고,2206,921,0.97,15,0.7,1.63,1305,0.92,,,,,,,,,,,,,
2016,어린이보행사고,2206,35,0.82,0,0,0,36,0.82,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2206,3,0.63,0,0,0,3,0.59,,,,,,,,,,,,,
2016,고령운전사고,2206,204,0.84,1,0.13,0.49,269,0.75,,,,,,,,,,,,,
2016,고령보행사고,2206,81,0.71,11,1.27,13.58,72,0.67,,,,,,,,,,,,,
2016,뺑소니사고,2206,77,0.92,0,0,0,113,0.92,,,,,,,,,,,,,
2016,무면허사고,2206,24,0.6,4,2.72,16.67,28,0.48,,,,,,,,,,,,,
2016,전체,2207,3089,1.4,25,0.58,0.81,4362,1.31,514.4,107.24,4,89,236,381,1702,268,278,678,2349,62,0
2016,어린이사고,2207,147,1.31,0,0,0,166,1.17,,,,,,,,,,,,,
2016,노인사고,2207,400,1.12,9,0.52,2.25,419,1.09,,,,,,,,,,,,,
2016,보행자사고,2207,680,1.38,9,0.53,1.32,700,1.41,,,,,,,,,,,,,
2016,자전거사고,2207,99,1.67,0,0,0,103,1.64,,,,,,,,,,,,,
2016,야간사고,2207,1467,1.54,15,0.7,1.02,2154,1.51,,,,,,,,,,,,,
2016,어린이보행사고,2207,64,1.49,0,0,0,66,1.5,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2207,7,1.46,0,0,0,7,1.37,,,,,,,,,,,,,
2016,고령운전사고,2207,267,1.09,6,0.79,2.25,362,1.01,,,,,,,,,,,,,
2016,고령보행사고,2207,143,1.25,4,0.46,2.8,139,1.3,,,,,,,,,,,,,
2016,뺑소니사고,2207,239,2.87,2,1.32,0.84,290,2.36,,,,,,,,,,,,,
2016,무면허사고,2207,44,1.1,0,0,0,67,1.16,,,,,,,,,,,,,
2016,전체,2208,798,0.36,27,0.63,3.38,1156,0.35,356.91,67.94,9,33,73,33,581,5,45,153,599,46,0
2016,어린이사고,2208,46,0.41,0,0,0,53,0.37,,,,,,,,,,,,,
2016,노인사고,2208,145,0.41,6,0.35,4.14,163,0.42,,,,,,,,,,,,,
2016,보행자사고,2208,158,0.32,9,0.53,5.7,166,0.33,,,,,,,,,,,,,
2016,자전거사고,2208,30,0.51,1,0.88,3.33,30,0.48,,,,,,,,,,,,,
2016,야간사고,2208,321,0.34,18,0.83,5.61,428,0.3,,,,,,,,,,,,,
2016,어린이보행사고,2208,19,0.44,0,0,0,21,0.48,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2208,2,0.42,0,0,0,3,0.59,,,,,,,,,,,,,
2016,고령운전사고,2208,91,0.37,1,0.13,1.1,135,0.38,,,,,,,,,,,,,
2016,고령보행사고,2208,43,0.38,4,0.46,9.3,41,0.38,,,,,,,,,,,,,
2016,뺑소니사고,2208,39,0.47,2,1.32,5.13,45,0.37,,,,,,,,,,,,,
2016,무면허사고,2208,22,0.55,0,0,0,30,0.52,,,,,,,,,,,,,
2016,전체,2300,8535,3.86,144,3.36,1.69,12635,3.81,293.56,55.4,47,365,1204,566,5195,396,438,2151,6131,253,0
2016,어린이사고,2300,450,4,5,7.04,1.11,541,3.81,,,,,,,,,,,,,
2016,노인사고,2300,1023,2.86,47,2.71,4.59,1044,2.72,,,,,,,,,,,,,
2016,보행자사고,2300,2190,4.45,68,3.97,3.11,2244,4.51,,,,,,,,,,,,,
2016,자전거사고,2300,165,2.78,5,4.42,3.03,177,2.81,,,,,,,,,,,,,
2016,야간사고,2300,4043,4.25,86,3.99,2.13,6067,4.26,,,,,,,,,,,,,
2016,어린이보행사고,2300,196,4.57,3,8.33,1.53,196,4.45,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2300,29,6.04,1,12.5,3.45,28,5.49,,,,,,,,,,,,,
2016,고령운전사고,2300,668,2.73,16,2.11,2.4,984,2.76,,,,,,,,,,,,,
2016,고령보행사고,2300,427,3.74,29,3.35,6.79,406,3.8,,,,,,,,,,,,,
2016,뺑소니사고,2300,652,7.83,6,3.97,0.92,894,7.28,,,,,,,,,,,,,
2016,무면허사고,2300,181,4.53,5,3.4,2.76,271,4.68,,,,,,,,,,,,,
2016,전체,2301,430,0.19,5,0.12,1.16,743,0.22,360.03,60.07,7,15,93,20,226,33,19,95,313,22,0
2016,어린이사고,2301,31,0.28,1,1.41,3.23,39,0.27,,,,,,,,,,,,,
2016,노인사고,2301,42,0.12,1,0.06,2.38,45,0.12,,,,,,,,,,,,,
2016,보행자사고,2301,97,0.2,1,0.06,1.03,104,0.21,,,,,,,,,,,,,
2016,자전거사고,2301,9,0.15,0,0,0,9,0.14,,,,,,,,,,,,,
2016,야간사고,2301,183,0.19,0,0,0,317,0.22,,,,,,,,,,,,,
2016,어린이보행사고,2301,13,0.3,0,0,0,14,0.32,,,,,,,,,,,,,
2016,스쿨존내어린이사고,2301,1,0.21,0,0,0,1,0.2,,,,,,,,,,,,,
2016,고령운전사고,2301,36,0.15,0,0,0,54,0.15,,,,,,,,,,,,,
2016,고령보행사고,2301,18,0.16,0,0,0,19,0.18,,,,,,,,,,,,,
2016,뺑소니사고,2301,8,0.1,0,0,0,12,0.1,,,,,,,,,,,,,
2016,무면허사고,2301,8,0.2,0,0,0,12,0.21,,,,,,,,,,,,,
2016,전체,2302,140,0.06,5,0.12,3.57,232,0.07,194.67,45.77,2,6,27,4,83,4,6,41,92,7,0
2016,어린이사고,2302,13,0.12,0,0,0,21,0.15,,,,,,,,,,,,,
2016,노인사고,2302,24,0.07,2,0.12,8.33,23,0.06,,,,,,,,,,,,,
2016,보행자사고,2302,42,0.09,3,0.18,7.14,42,0.08,,,,,,,,,,,,,
2016,자전거사고,2302,4,0.07,0,0,0,4,0.06,,,,,,,,,,,,,
2016,야간사고,2302,62,0.07,3,0.14,4.84,110,0.08,,,,,,,,,,,,,
2016,어린이보행사고,2302,2,0.05,0,0,0,2,0.05,,,,,,,,,,,,,
2016,고령운전사고,2302,9,0.04,0,0,0,11,0.03,,,,,,,,,,,,,
2016,고령보행사고,2302,12,0.11,2,0.23,16.67,10,0.09,,,,,,,,,,,,,
2016,뺑소니사고,2302,5,0.06,0,0,0,5,0.04,,,,,,,,,,,,,
